COMPOSITE TABLE: 
      M10          MNUMCR  MNUMYR       HMMBLK_QHMM
         QHEMM1      6     34           115.53333
         QHEMM1      6     35           118.86667
         QHEMM1      6     36           122.20000
         QHEMM1      6     37           125.53333
         QHEMM1      6     38           128.86667
         QHEMM1      6     39           132.20000
         QHEMM1      6     40           135.53333
         QHEMM1      6     41           138.86667
         QHEMM1      6     42           142.20000
         QHEMM1      6     43           145.53333
         QHEMM1      6     44           148.86667
         QHEMM1      6     45           152.20000
         QHEMM1      6     46           155.53333
         QHEMM1      6     47           158.86667
         QHEMM1      6     48           162.20000
         QHEMM1      6     49           165.53333
         QHEMM1      6     50           168.86667
         QHEMM1      6     51           172.20000
         QHEMM1      6     52           175.53333
         QHEMM1      6     53           178.86667
         QHEMM1      6     54           182.20000
         QHEMM1      6     55           185.53333
         QHEMM1      6     56           188.86667
         QHEMM1      6     57           192.20000
         QHEMM1      6     58           195.53333
         QHEMM1      6     59           198.86667
         QHEMM1      6     60           202.20000
         QHEMM1      6     61           205.53333
         QHEMM1      7      1             5.90000
         QHEMM1      7      2             9.23333
         QHEMM1      7      3            12.56667
         QHEMM1      7      4            15.90000
         QHEMM1      7      5            19.23333
         QHEMM1      7      6            22.56667
         QHEMM1      7      7            25.90000
         QHEMM1      7      8            29.23333
         QHEMM1      7      9            32.56667
         QHEMM1      7     10            35.90000
         QHEMM1      7     11            39.23333
         QHEMM1      7     12            42.56667
         QHEMM1      7     13            45.90000
         QHEMM1      7     14            49.23333
         QHEMM1      7     15            52.56667
         QHEMM1      7     16            55.90000
         QHEMM1      7     17            59.23333
         QHEMM1      7     18            62.56667
         QHEMM1      7     19            65.90000
         QHEMM1      7     20            69.23333
         QHEMM1      7     21            72.56667
